Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather_Desc,Date,Traffic_Vol,Weather_Encoded,Weather_Desc_Encoded,TimeStamp_Hour,TimeStamp_Minute,Is_AM
0.0,298.22,0.0,0,5,Clear skies,2008-10-17,,2,2,22,0,0
0.0,296.95,0.0,0,1,Clear skies,2008-10-17,,2,2,23,0,0
0.0,296.38,0.0,0,1,Clear skies,2008-10-17,,2,2,0,0,1
0.0,295.49,0.0,0,2,Fine fog,2008-10-17,,5,4,1,0,1
0.0,294.73,0.0,0,1,Fine fog,2008-10-17,,5,4,2,0,1
0.0,293.95,0.0,0,1,Fine fog,2008-10-17,,5,4,3,0,1
0.0,294.05,0.0,0,1,Fine fog,2008-10-17,,5,4,4,0,1
0.0,293.61,0.0,0,1,Smoky air,2008-10-17,,0,15,5,0,1
0.0,293.14,0.0,0,1,Fine fog,2008-10-17,,5,4,6,0,1
0.0,294.23,0.0,0,40,Fine fog,2008-10-17,,5,4,7,0,1
0.0,295.82,0.0,0,5,Fine fog,2008-10-17,,5,4,8,0,1
0.0,298.71,0.0,0,5,Clear skies,2008-10-17,,2,2,9,0,1
0.0,300.42,0.0,0,1,Clear skies,2008-10-17,,2,2,10,0,1
0.0,301.77,0.0,0,40,Partly cloudy skies,2008-10-17,,3,12,11,0,1
0.0,301.71,0.0,0,75,Fragmented clouds,2008-10-17,,3,5,12,0,0
0.0,302.22,0.0,0,1,Clear skies,2008-10-17,,2,2,13,0,0
0.0,303.05,0.0,0,75,Fragmented clouds,2008-10-17,,3,5,14,0,0
0.0,303.88,0.0,0,76,Fragmented clouds,2008-10-17,,3,5,15,0,0
0.0,303.62,0.0,0,75,Fragmented clouds,2008-10-17,,3,5,16,0,0
0.0,303.72,0.0,0,75,Fragmented clouds,2008-10-18,,3,5,17,0,0
0.0,302.89,0.0,0,2,Clear skies,2008-10-18,,2,2,18,0,0
0.0,302.14,0.0,0,76,Fragmented clouds,2008-10-18,,3,5,19,0,0
0.0,299.96,0.0,0,76,Fragmented clouds,2008-10-18,,3,5,20,0,0
0.0,298.88,0.0,0,75,Fragmented clouds,2008-10-18,,3,5,21,0,0
0.0,296.98,0.0,0,76,Fragmented clouds,2008-10-18,,3,5,22,0,0
0.0,296.84,0.0,0,1,Clear skies,2008-10-18,,2,2,23,0,0
0.0,295.24,0.0,0,1,Clear skies,2008-10-18,,2,2,0,0,1
0.0,293.82,0.0,0,1,Clear skies,2008-10-18,,2,2,1,0,1
0.0,292.95,0.0,0,1,Clear skies,2008-10-18,,2,2,2,0,1
0.0,292.75,0.0,0,1,Clear skies,2008-10-18,,2,2,3,0,1
0.0,291.68,0.0,0,1,Clear skies,2008-10-18,,2,2,4,0,1
0.0,290.99,0.0,0,1,Clear skies,2008-10-18,,2,2,5,0,1
0.0,289.61,0.0,0,1,Clear skies,2008-10-18,,2,2,6,0,1
0.0,290.73,0.0,0,6,Clear skies,2008-10-18,,2,2,7,0,1
0.0,292.79,0.0,0,2,Clear skies,2008-10-18,,2,2,8,0,1
0.0,294.82,0.0,0,1,Clear skies,2008-10-18,,2,2,9,0,1
0.0,296.75,0.0,0,1,Clear skies,2008-10-18,,2,2,10,0,1
0.0,298.88,0.0,0,5,Clear skies,2008-10-18,,2,2,11,0,1
0.0,300.21,0.0,0,1,Clear skies,2008-10-18,,2,2,12,0,0
0.0,300.35,0.0,0,1,Clear skies,2008-10-18,,2,2,13,0,0
0.0,301.25,0.0,0,1,Clear skies,2008-10-18,,2,2,14,0,0
0.0,301.91,0.0,0,40,Partly cloudy skies,2008-10-18,,3,12,15,0,0
0.0,301.98,0.0,0,40,Partly cloudy skies,2008-10-18,,3,12,16,0,0
0.0,302.32,0.0,0,1,Clear skies,2008-10-19,,2,2,17,0,0
0.0,301.64,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,18,0,0
0.0,301.81,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,19,0,0
0.0,300.92,0.0,0,20,Scattered clouds,2008-10-19,,3,13,20,0,0
0.0,298.71,0.0,0,1,Clear skies,2008-10-19,,2,2,21,0,0
0.0,297.79,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,22,0,0
0.0,295.95,0.0,0,41,Partly cloudy skies,2008-10-19,,3,12,23,0,0
0.0,294.78,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,0,0,1
0.0,294.5,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,1,0,1
0.0,293.18,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,2,0,1
0.0,292.45,0.0,0,2,Clear skies,2008-10-19,,2,2,3,0,1
0.0,292.17,0.0,0,2,Clear skies,2008-10-19,,2,2,4,0,1
0.0,290.11,0.0,0,2,Clear skies,2008-10-19,,2,2,5,0,1
0.0,290.22,0.0,0,1,Clear skies,2008-10-19,,2,2,6,0,1
0.0,290.46,0.0,0,20,Scattered clouds,2008-10-19,,3,13,7,0,1
0.0,292.51,0.0,0,20,Scattered clouds,2008-10-19,,3,13,8,0,1
0.0,293.69,0.0,0,20,Scattered clouds,2008-10-19,,3,13,9,0,1
0.0,295.29,0.0,0,1,Clear skies,2008-10-19,,2,2,10,0,1
0.0,296.65,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,11,0,1
0.0,297.38,0.0,0,41,Partly cloudy skies,2008-10-19,,3,12,12,0,0
0.0,297.75,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,13,0,0
0.0,298.52,0.0,0,40,Partly cloudy skies,2008-10-19,,3,12,14,0,0
0.0,298.72,0.0,0,41,Partly cloudy skies,2008-10-19,,3,12,15,0,0
0.0,300.22,0.0,0,20,Scattered clouds,2008-10-19,,3,13,16,0,0
0.0,299.55,0.0,0,20,Scattered clouds,2008-10-20,,3,13,17,0,0
0.0,299.25,0.0,0,2,Clear skies,2008-10-20,,2,2,18,0,0
0.0,299.69,0.0,0,2,Clear skies,2008-10-20,,2,2,19,0,0
0.0,298.84,0.0,0,20,Scattered clouds,2008-10-20,,3,13,20,0,0
0.0,296.72,0.0,0,20,Scattered clouds,2008-10-20,,3,13,21,0,0
0.0,294.06,0.0,0,21,Scattered clouds,2008-10-20,,3,13,22,0,0
0.0,292.29,0.0,0,2,Clear skies,2008-10-20,,2,2,23,0,0
0.0,292.39,0.0,0,1,Clear skies,2008-10-20,,2,2,0,0,1
0.0,290.66,0.0,0,2,Clear skies,2008-10-20,,2,2,1,0,1
0.0,289.69,0.0,0,1,Clear skies,2008-10-20,,2,2,2,0,1
0.0,290.55,0.0,0,1,Clear skies,2008-10-20,,2,2,3,0,1
0.0,289.79,0.0,0,1,Clear skies,2008-10-20,,2,2,4,0,1
0.0,289.39,0.0,0,2,Clear skies,2008-10-20,,2,2,5,0,1
0.0,289.19,0.0,0,1,Clear skies,2008-10-20,,2,2,6,0,1
0.0,289.32,0.0,0,41,Partly cloudy skies,2008-10-20,,3,12,7,0,1
0.0,291.74,0.0,0,2,Clear skies,2008-10-20,,2,2,8,0,1
0.0,294.84,0.0,0,2,Clear skies,2008-10-20,,2,2,9,0,1
0.0,296.65,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,10,0,1
0.0,297.85,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,11,0,1
0.0,299.45,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,12,0,0
0.0,300.04,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,13,0,0
0.0,300.65,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,14,0,0
0.0,300.28,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,15,0,0
0.0,300.05,0.0,0,75,Fragmented clouds,2008-10-20,,3,5,16,0,0
0.0,300.38,0.0,0,75,Fragmented clouds,2008-10-21,,3,5,17,0,0
0.0,300.24,0.0,0,1,Clear skies,2008-10-21,,2,2,18,0,0
0.0,300.19,0.0,0,75,Fragmented clouds,2008-10-21,,3,5,19,0,0
0.0,298.98,0.0,0,75,Fragmented clouds,2008-10-21,,3,5,20,0,0
0.0,297.69,0.0,0,75,Fragmented clouds,2008-10-21,,3,5,21,0,0
0.0,296.28,0.0,0,75,Fragmented clouds,2008-10-21,,3,5,22,0,0
0.0,295.14,0.0,0,1,Clear skies,2008-10-22,,2,2,23,0,0
0.0,294.58,0.0,0,1,Clear skies,2008-10-22,,2,2,0,0,1
0.0,293.99,0.0,0,1,Clear skies,2008-10-22,,2,2,1,0,1
0.0,293.49,0.0,0,2,Clear skies,2008-10-22,,2,2,2,0,1
0.0,292.72,0.0,0,2,Clear skies,2008-10-22,,2,2,3,0,1
0.0,292.83,0.0,0,1,Clear skies,2008-10-22,,2,2,4,0,1
0.0,293.09,0.0,0,1,Clear skies,2008-10-22,,2,2,5,0,1
0.0,293.26,0.0,0,1,Clear skies,2008-10-22,,2,2,6,0,1
0.0,293.83,0.0,0,1,Clear skies,2008-10-22,,2,2,7,0,1
0.0,294.72,0.0,0,1,Soft rain,2008-10-22,,7,16,8,0,1
0.0,295.31,0.0,0,90,Steady rain,2008-10-22,,7,17,9,0,1
0.0,295.68,0.0,0,75,Steady rain,2008-10-22,,7,17,10,0,1
0.0,295.78,0.0,0,91,Soft rain,2008-10-22,,7,16,11,0,1
0.0,294.49,0.0,0,90,Steady rain,2008-10-22,,7,17,12,0,0
0.0,294.51,0.0,0,90,Steady rain,2008-10-22,,7,17,13,0,0
0.0,295.15,0.0,0,90,Soft rain,2008-10-22,,7,16,14,0,0
0.0,294.75,0.0,0,90,Soft rain,2008-10-22,,7,16,15,0,0
0.0,295.08,0.0,0,91,Steady rain,2008-10-22,,7,17,16,0,0
0.0,294.44,0.0,0,90,Steady rain,2008-10-22,,7,17,17,0,0
0.0,293.52,0.0,0,90,Intense rainfall,2008-10-22,,7,8,18,0,0
0.0,293.14,0.0,0,91,Soft rain,2008-10-22,,7,16,19,0,0
0.0,293.12,0.0,0,90,Soft rain,2008-10-23,,7,16,20,0,0
0.0,291.85,0.0,0,90,Full cloud cover,2008-10-23,,3,6,21,0,0
0.0,292.02,0.0,0,90,Light rain,2008-10-23,,6,9,22,0,0
0.0,291.82,0.0,0,90,Steady rain,2008-10-23,,7,17,23,0,0
0.0,292.01,0.0,0,90,Soft rain,2008-10-23,,7,16,0,0,1
0.0,291.65,0.0,0,91,Steady rain,2008-10-23,,7,17,1,0,1
0.0,291.71,0.0,0,90,Fine fog,2008-10-23,,5,4,2,0,1
0.0,292.05,0.0,0,90,Fine fog,2008-10-23,,5,4,3,0,1
0.0,291.35,0.0,0,90,Fine fog,2008-10-23,,5,4,4,0,1
0.0,291.95,0.0,0,90,Fine fog,2008-10-23,,5,4,5,0,1
0.0,292.05,0.0,0,90,Steady rain,2008-10-23,,7,17,6,0,1
0.0,292.55,0.0,0,91,Steady rain,2008-10-23,,7,17,7,0,1
0.0,292.05,0.0,0,90,Soft rain,2008-10-23,,7,16,8,0,1
0.0,292.79,0.0,0,90,Soft rain,2008-10-23,,7,16,9,0,1
0.0,293.02,0.0,0,91,Soft rain,2008-10-23,,7,16,10,0,1
0.0,294.5,0.0,0,75,Soft rain,2008-10-23,,7,16,11,0,1
0.0,295.91,0.0,0,76,Mild drizzle,2008-10-23,,6,10,12,0,0
0.0,296.46,0.0,0,76,Soft rain,2008-10-23,,7,16,13,0,0
0.0,298.31,0.0,0,75,Soft rain,2008-10-23,,7,16,14,0,0
0.0,299.42,0.0,0,75,Soft rain,2008-10-23,,7,16,15,0,0
0.0,299.12,0.0,0,75,Fragmented clouds,2008-10-23,,3,5,16,0,0
0.0,298.81,0.0,0,75,Fragmented clouds,2008-10-23,,3,5,17,0,0
0.0,298.62,0.0,0,75,Steady rain,2008-10-23,,7,17,18,0,0
0.0,295.76,0.0,0,91,Steady rain,2008-10-23,,7,17,19,0,0
0.0,294.44,0.0,0,75,Soft rain,2008-10-24,,7,16,20,0,0
0.0,294.08,0.0,0,75,Soft rain,2008-10-24,,7,16,21,0,0
0.0,293.22,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,22,0,0
0.0,292.32,0.0,0,40,Partly cloudy skies,2008-10-24,,3,12,23,0,0
0.0,291.98,0.0,0,1,Clear skies,2008-10-24,,2,2,0,0,1
0.0,292.01,0.0,0,1,Clear skies,2008-10-24,,2,2,1,0,1
0.0,291.88,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,2,0,1
0.0,291.46,0.0,0,41,Partly cloudy skies,2008-10-24,,3,12,3,0,1
0.0,291.02,0.0,0,2,Clear skies,2008-10-24,,2,2,4,0,1
0.0,290.82,0.0,0,1,Clear skies,2008-10-24,,2,2,5,0,1
0.0,290.38,0.0,0,2,Clear skies,2008-10-24,,2,2,6,0,1
0.0,290.98,0.0,0,5,Fine fog,2008-10-24,,5,4,7,0,1
0.0,292.08,0.0,0,1,Clear skies,2008-10-24,,2,2,8,0,1
0.0,293.71,0.0,0,5,Clear skies,2008-10-24,,2,2,9,0,1
0.0,295.43,0.0,0,1,Clear skies,2008-10-24,,2,2,10,0,1
0.0,295.96,0.0,0,2,Clear skies,2008-10-24,,2,2,11,0,1
0.0,297.28,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,12,0,0
0.0,298.98,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,13,0,0
0.0,299.48,0.0,0,40,Partly cloudy skies,2008-10-24,,3,12,14,0,0
0.0,299.72,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,15,0,0
0.0,300.42,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,16,0,0
0.0,300.64,0.0,0,75,Fragmented clouds,2008-10-24,,3,5,17,0,0
0.0,300.12,0.0,0,40,Partly cloudy skies,2008-10-24,,3,12,18,0,0
0.0,300.25,0.0,0,40,Partly cloudy skies,2008-10-24,,3,12,19,0,0
0.0,299.55,0.0,0,75,Fragmented clouds,2008-10-25,,3,5,20,0,0
0.0,298.35,0.0,0,20,Scattered clouds,2008-10-25,,3,13,21,0,0
0.0,296.69,0.0,0,20,Scattered clouds,2008-10-25,,3,13,22,0,0
0.0,295.22,0.0,0,2,Clear skies,2008-10-25,,2,2,23,0,0
0.0,294.95,0.0,0,1,Clear skies,2008-10-25,,2,2,0,0,1
0.0,293.72,0.0,0,1,Clear skies,2008-10-25,,2,2,1,0,1
0.0,293.21,0.0,0,1,Clear skies,2008-10-25,,2,2,2,0,1
0.0,292.24,0.0,0,2,Clear skies,2008-10-25,,2,2,3,0,1
0.0,291.59,0.0,0,2,Clear skies,2008-10-25,,2,2,4,0,1
0.0,290.98,0.0,0,41,Partly cloudy skies,2008-10-25,,3,12,5,0,1
0.0,290.42,0.0,0,90,Full cloud cover,2008-10-25,,3,6,6,0,1
0.0,290.45,0.0,0,75,Fragmented clouds,2008-10-25,,3,5,7,0,1
0.0,291.32,0.0,0,91,Full cloud cover,2008-10-25,,3,6,8,0,1
0.0,291.95,0.0,0,76,Fragmented clouds,2008-10-25,,3,5,9,0,1
0.0,292.72,0.0,0,40,Partly cloudy skies,2008-10-25,,3,12,10,0,1
0.0,294.97,0.0,0,40,Partly cloudy skies,2008-10-25,,3,12,11,0,1
0.0,295.76,0.0,0,2,Clear skies,2008-10-25,,2,2,12,0,0
0.0,297.25,0.0,0,2,Clear skies,2008-10-25,,2,2,13,0,0
0.0,298.18,0.0,0,40,Partly cloudy skies,2008-10-25,,3,12,14,0,0
0.0,298.95,0.0,0,40,Partly cloudy skies,2008-10-25,,3,12,15,0,0
0.0,300.05,0.0,0,40,Partly cloudy skies,2008-10-25,,3,12,16,0,0
0.0,300.52,0.0,0,41,Partly cloudy skies,2008-10-25,,3,12,17,0,0
0.0,300.58,0.0,0,40,Partly cloudy skies,2008-10-25,,3,12,18,0,0
0.0,299.78,0.0,0,41,Partly cloudy skies,2008-10-26,,3,12,19,0,0
0.0,299.12,0.0,0,20,Scattered clouds,2008-10-26,,3,13,20,0,0
0.0,297.82,0.0,0,21,Scattered clouds,2008-10-26,,3,13,21,0,0
0.0,295.62,0.0,0,20,Scattered clouds,2008-10-26,,3,13,22,0,0
0.0,294.55,0.0,0,1,Clear skies,2008-10-26,,2,2,23,0,0
0.0,293.42,0.0,0,1,Clear skies,2008-10-26,,2,2,0,0,1
0.0,292.49,0.0,0,1,Fine fog,2008-10-26,,5,4,1,0,1
0.0,291.56,0.0,0,1,Dense fog,2008-10-26,,4,3,2,0,1
0.0,291.22,0.0,0,2,Fine fog,2008-10-26,,5,4,3,0,1
0.0,290.29,0.0,0,1,Fine fog,2008-10-26,,5,4,4,0,1
0.0,289.92,0.0,0,1,Fine fog,2008-10-26,,5,4,5,0,1
0.0,289.72,0.0,0,1,Fine fog,2008-10-26,,5,4,6,0,1
0.0,290.55,0.0,0,1,Fine fog,2008-10-26,,5,4,7,0,1
0.0,291.92,0.0,0,40,Fine fog,2008-10-26,,5,4,8,0,1
0.0,294.18,0.0,0,41,Partly cloudy skies,2008-10-26,,3,12,9,0,1
0.0,295.3,0.0,0,40,Partly cloudy skies,2008-10-26,,3,12,10,0,1
0.0,297.31,0.0,0,20,Scattered clouds,2008-10-26,,3,13,11,0,1
0.0,299.08,0.0,0,75,Fragmented clouds,2008-10-26,,3,5,12,0,0
0.0,299.48,0.0,0,90,Full cloud cover,2008-10-26,,3,6,13,0,0
0.0,300.18,0.0,0,91,Full cloud cover,2008-10-26,,3,6,14,0,0
0.0,300.24,0.0,0,91,Full cloud cover,2008-10-26,,3,6,15,0,0
0.0,301.41,0.0,0,76,Fragmented clouds,2008-10-26,,3,5,16,0,0
0.0,301.55,0.0,0,76,Fragmented clouds,2008-10-26,,3,5,17,0,0
0.0,301.87,0.0,0,75,Fragmented clouds,2008-10-26,,3,5,18,0,0
0.0,301.42,0.0,0,40,Partly cloudy skies,2008-10-27,,3,12,19,0,0
0.0,300.72,0.0,0,40,Partly cloudy skies,2008-10-27,,3,12,20,0,0
0.0,298.65,0.0,0,20,Scattered clouds,2008-10-27,,3,13,21,0,0
0.0,297.02,0.0,0,6,Clear skies,2008-10-27,,2,2,22,0,0
0.0,295.65,0.0,0,1,Clear skies,2008-10-27,,2,2,23,0,0
0.0,294.18,0.0,0,1,Clear skies,2008-10-27,,2,2,0,0,1
0.0,294.22,0.0,0,1,Clear skies,2008-10-27,,2,2,1,0,1
0.0,292.99,0.0,0,1,Clear skies,2008-10-27,,2,2,2,0,1
0.0,291.62,0.0,0,1,Clear skies,2008-10-27,,2,2,3,0,1
0.0,290.79,0.0,0,1,Clear skies,2008-10-27,,2,2,4,0,1
0.0,290.52,0.0,0,1,Clear skies,2008-10-27,,2,2,5,0,1
0.0,290.05,0.0,0,1,Clear skies,2008-10-27,,2,2,6,0,1
0.0,290.64,0.0,0,6,Clear skies,2008-10-27,,2,2,7,0,1
0.0,292.88,0.0,0,5,Clear skies,2008-10-27,,2,2,8,0,1
0.0,295.18,0.0,0,2,Clear skies,2008-10-27,,2,2,9,0,1
0.0,296.98,0.0,0,5,Clear skies,2008-10-27,,2,2,10,0,1
0.0,298.03,0.0,0,21,Scattered clouds,2008-10-27,,3,13,11,0,1
0.0,298.62,0.0,0,40,Partly cloudy skies,2008-10-27,,3,12,12,0,0
0.0,299.88,0.0,0,20,Scattered clouds,2008-10-27,,3,13,13,0,0
0.0,300.62,0.0,0,21,Scattered clouds,2008-10-27,,3,13,14,0,0
0.0,301.34,0.0,0,1,Clear skies,2008-10-27,,2,2,15,0,0
0.0,301.45,0.0,0,0,Clear skies,2008-10-27,,2,2,16,0,0
0.0,302.23,0.0,0,21,Scattered clouds,2008-10-27,,3,13,17,0,0
0.0,302.15,0.0,0,5,Clear skies,2008-10-27,,2,2,18,0,0
0.0,300.81,0.0,0,5,Clear skies,2008-10-28,,2,2,19,0,0
0.0,300.42,0.0,0,5,Clear skies,2008-10-28,,2,2,20,0,0
0.0,298.42,0.0,0,5,Clear skies,2008-10-28,,2,2,21,0,0
0.0,296.12,0.0,0,5,Clear skies,2008-10-28,,2,2,22,0,0
0.0,294.82,0.0,0,1,Clear skies,2008-10-28,,2,2,23,0,0
0.0,293.35,0.0,0,1,Clear skies,2008-10-28,,2,2,0,0,1
0.0,293.12,0.0,0,2,Clear skies,2008-10-28,,2,2,1,0,1
0.0,292.23,0.0,0,2,Clear skies,2008-10-28,,2,2,2,0,1
0.0,291.39,0.0,0,1,Clear skies,2008-10-28,,2,2,3,0,1
0.0,290.66,0.0,0,2,Clear skies,2008-10-28,,2,2,4,0,1
0.0,291.49,0.0,0,2,Clear skies,2008-10-28,,2,2,5,0,1
0.0,290.96,0.0,0,2,Clear skies,2008-10-28,,2,2,6,0,1
0.0,291.45,0.0,0,41,Partly cloudy skies,2008-10-28,,3,12,7,0,1
0.0,292.55,0.0,0,90,Soft rain,2008-10-28,,7,16,8,0,1
0.0,293.88,0.0,0,90,Soft rain,2008-10-28,,7,16,9,0,1
0.0,294.95,0.0,0,90,Soft rain,2008-10-28,,7,16,10,0,1
0.0,294.82,0.0,0,91,Soft rain,2008-10-28,,7,16,11,0,1
0.0,296.21,0.0,0,75,Soft rain,2008-10-28,,7,16,12,0,0
0.0,297.61,0.0,0,75,Soft rain,2008-10-28,,7,16,13,0,0
0.0,299.51,0.0,0,75,Fragmented clouds,2008-10-28,,3,5,14,0,0
0.0,299.78,0.0,0,76,Stormy weather,2008-10-28,,8,19,15,0,0
0.0,299.29,0.0,0,75,Nearby rain showers,2008-10-28,,7,11,16,0,0
0.0,298.42,0.0,0,40,Nearby rain showers,2008-10-28,,7,11,17,0,0
0.0,297.81,0.0,0,75,Fragmented clouds,2008-10-28,,3,5,18,0,0
0.0,297.58,0.0,0,75,Fragmented clouds,2008-10-29,,3,5,19,0,0
0.0,297.02,0.0,0,20,Scattered clouds,2008-10-29,,3,13,20,0,0
0.0,295.72,0.0,0,6,Clear skies,2008-10-29,,2,2,21,0,0
0.0,293.52,0.0,0,5,Clear skies,2008-10-29,,2,2,22,0,0
0.0,292.45,0.0,0,2,Clear skies,2008-10-29,,2,2,23,0,0
0.0,291.48,0.0,0,1,Clear skies,2008-10-29,,2,2,0,0,1
0.0,291.21,0.0,0,2,Clear skies,2008-10-29,,2,2,1,0,1
0.0,290.6,0.0,0,1,Clear skies,2008-10-29,,2,2,2,0,1
0.0,290.65,0.0,0,1,Clear skies,2008-10-29,,2,2,3,0,1
0.0,290.21,0.0,0,90,Full cloud cover,2008-10-29,,3,6,4,0,1
0.0,288.85,0.0,0,1,Clear skies,2008-10-29,,2,2,5,0,1
0.0,289.08,0.0,0,1,Clear skies,2008-10-29,,2,2,6,0,1
0.0,289.58,0.0,0,2,Clear skies,2008-10-29,,2,2,7,0,1
0.0,289.49,0.0,0,75,Fragmented clouds,2008-10-29,,3,5,8,0,1
0.0,289.75,0.0,0,90,Full cloud cover,2008-10-29,,3,6,9,0,1
0.0,291.15,0.0,0,90,Full cloud cover,2008-10-29,,3,6,10,0,1
0.0,290.75,0.0,0,91,Full cloud cover,2008-10-29,,3,6,11,0,1
0.0,292.19,0.0,0,91,Full cloud cover,2008-10-29,,3,6,12,0,0
0.0,292.91,0.0,0,90,Soft rain,2008-10-29,,7,16,13,0,0
0.0,292.72,0.0,0,75,Mild drizzle,2008-10-29,,6,10,14,0,0
0.0,293.86,0.0,0,76,Steady rain,2008-10-29,,7,17,15,0,0
0.0,294.05,0.0,0,75,Nearby rain showers,2008-10-29,,7,11,16,0,0
0.0,294.12,0.0,0,76,Nearby rain showers,2008-10-29,,7,11,17,0,0
0.0,293.45,0.0,0,75,Nearby rain showers,2008-10-29,,7,11,18,0,0
0.0,293.65,0.0,0,41,Nearby rain showers,2008-10-30,,7,11,19,0,0
0.0,292.42,0.0,0,75,Soft rain,2008-10-30,,7,16,20,0,0
0.0,292.18,0.0,0,41,Partly cloudy skies,2008-10-30,,3,12,21,0,0
0.0,291.88,0.0,0,76,Fragmented clouds,2008-10-30,,3,5,22,0,0
0.0,290.54,0.0,0,90,Full cloud cover,2008-10-30,,3,6,23,0,0
0.0,290.45,0.0,0,90,Full cloud cover,2008-10-30,,3,6,0,0,1
0.0,290.52,0.0,0,1,Clear skies,2008-10-30,,2,2,1,0,1
0.0,288.99,0.0,0,1,Clear skies,2008-10-30,,2,2,2,0,1
0.0,289.02,0.0,0,1,Clear skies,2008-10-30,,2,2,3,0,1
0.0,288.4,0.0,0,1,Clear skies,2008-10-30,,2,2,4,0,1
0.0,287.4,0.0,0,1,Clear skies,2008-10-30,,2,2,5,0,1
0.0,286.84,0.0,0,1,Clear skies,2008-10-30,,2,2,6,0,1
0.0,287.01,0.0,0,6,Clear skies,2008-10-30,,2,2,7,0,1
0.0,288.83,0.0,0,5,Clear skies,2008-10-30,,2,2,8,0,1
0.0,291.0,0.0,0,5,Clear skies,2008-10-30,,2,2,9,0,1
0.0,292.09,0.0,0,1,Clear skies,2008-10-30,,2,2,10,0,1
0.0,294.55,0.0,0,6,Clear skies,2008-10-30,,2,2,11,0,1
0.0,295.86,0.0,0,75,Fragmented clouds,2008-10-30,,3,5,12,0,0
0.0,297.28,0.0,0,40,Partly cloudy skies,2008-10-30,,3,12,13,0,0
0.0,297.86,0.0,0,40,Partly cloudy skies,2008-10-30,,3,12,14,0,0
0.0,298.18,0.0,0,40,Partly cloudy skies,2008-10-30,,3,12,15,0,0
0.0,298.48,0.0,0,40,Partly cloudy skies,2008-10-30,,3,12,16,0,0
0.0,298.32,0.0,0,40,Partly cloudy skies,2008-10-30,,3,12,17,0,0
0.0,298.48,0.0,0,40,Partly cloudy skies,2008-10-30,,3,12,18,0,0
0.0,297.11,0.0,0,40,Partly cloudy skies,2008-10-31,,3,12,19,0,0
0.0,296.44,0.0,0,1,Clear skies,2008-10-31,,2,2,20,0,0
0.0,294.59,0.0,0,1,Clear skies,2008-10-31,,2,2,21,0,0
0.0,291.55,0.0,0,6,Clear skies,2008-10-31,,2,2,22,0,0
0.0,291.02,0.0,0,1,Clear skies,2008-10-31,,2,2,23,0,0
0.0,288.39,0.0,0,1,Clear skies,2008-10-31,,2,2,0,0,1
0.0,288.1,0.0,0,1,Clear skies,2008-10-31,,2,2,1,0,1
0.0,286.83,0.0,0,1,Clear skies,2008-10-31,,2,2,2,0,1
0.0,286.89,0.0,0,1,Fine fog,2008-10-31,,5,4,3,0,1
0.0,285.49,0.0,0,2,Fine fog,2008-10-31,,5,4,4,0,1
0.0,285.84,0.0,0,1,Fine fog,2008-10-31,,5,4,5,0,1
0.0,285.39,0.0,0,1,Clear skies,2008-10-31,,2,2,6,0,1
0.0,285.66,0.0,0,2,Clear skies,2008-10-31,,2,2,7,0,1
0.0,287.84,0.0,0,5,Clear skies,2008-10-31,,2,2,8,0,1
0.0,291.77,0.0,0,1,Clear skies,2008-10-31,,2,2,9,0,1
0.0,294.64,0.0,0,6,Clear skies,2008-10-31,,2,2,10,0,1
0.0,296.18,0.0,0,2,Clear skies,2008-10-31,,2,2,11,0,1
0.0,297.58,0.0,0,1,Clear skies,2008-10-31,,2,2,12,0,0
0.0,298.05,0.0,0,75,Fragmented clouds,2008-10-31,,3,5,13,0,0
0.0,299.03,0.0,0,40,Partly cloudy skies,2008-10-31,,3,12,14,0,0
0.0,299.58,0.0,0,40,Partly cloudy skies,2008-10-31,,3,12,15,0,0
0.0,299.02,0.0,0,41,Partly cloudy skies,2008-10-31,,3,12,16,0,0
0.0,299.18,0.0,0,40,Partly cloudy skies,2008-10-31,,3,12,17,0,0
0.0,299.87,0.0,0,75,Fragmented clouds,2008-10-31,,3,5,18,0,0
0.0,297.69,0.0,0,90,Approaching thunderstorm,2008-11-01,,8,1,19,0,0
0.0,296.09,0.0,0,90,Approaching thunderstorm,2008-11-01,,8,1,20,0,0
0.0,294.16,0.0,0,40,Soft rain,2008-11-01,,7,16,21,0,0
